origin,destination,passengers
61,40,15055
105,94,10125
24,94,37316
101,122,13854
204,84,10494
11,94,10522
201,5,17747
100,1,15972
89,117,11098
206,98,20613
84,70,18669
224,89,22427
5,137,13747
106,40,10693
89,273,9635
101,70,16196
94,24,35978
89,103,10315
227,89,17375
86,84,14119
5,123,16047
139,98,26142
84,101,144
84,135,11577
160,84,15305
70,84,18499
84,216,4104
84,204,10412
123,101,10433
101,119,20459
101,266,20135
5,100,13073
73,273,3272
49,94,52383
84,299,14152
121,101,21282
101,121,20988
191,84,18263
101,195,25532
170,89,12681
89,113,20120
159,89,34039
27,143,145
19,139,9357
93,84,12147
155,61,146
100,67,146
206,89,20448
105,89,8416
89,119,20760
89,86,25179
163,98,21568
104,72,147
95,84,11302
122,89,15724
48,180,10809
147,89,23648
22,142,3246
84,139,21205
84,266,16538
119,101,20433
132,5,22679
132,98,40076
162,101,7745
84,160,15322
137,5,13727
273,89,9416
113,89,19908
233,84,19735
89,85,16337
89,139,20306
183,34,15152
89,247,13665
5,76,30175
73,299,4182
195,73,12695
98,371,3712
273,84,12793
98,61,14841
89,195,20580
98,150,22403
138,84,85486
74,139,4671
84,134,13031
266,101,20905
119,5,15424
117,84,13381
132,84,7793
159,5,15334
48,233,317
204,48,150
45,94,10016
53,191,6257
84,123,20066
137,98,15859
80,89,4025
101,227,17989
89,168,11459
89,159,34786
89,105,8448
201,98,14597
89,60,8596
60,84,12735
98,132,39669
119,98,28836
5,119,15442
94,98,150
191,53,6395
89,49,54577
98,91,16138
147,84,17350
195,101,25724
134,84,13999
101,79,17323
60,89,8732
123,5,16167
5,139,18397
98,227,5721
76,5,30247
183,8,13466
73,86,4097
89,147,24190
139,74,4767
188,89,16354
84,233,19317
168,89,11535
86,89,25646
5,132,23102
98,119,29174
89,211,27875
94,188,3779
180,48,10930
84,103,17985
233,89,15404
101,85,17981
81,101,21232
145,84,27471
98,206,20724
145,89,22262
84,132,7721
227,98,5882
188,94,3635
200,5,13131
206,74,154
100,105,154
84,138,85076
100,25,13268
98,60,10277
139,5,18110
5,159,15298
150,98,22532
98,137,15422
90,84,9961
98,123,22902
98,159,15483
27,132,13526
123,84,19858
89,206,20599
101,81,21737
0,181,10731
164,18,129
166,17,1291
18,164,152
74,18,19756
45,74,5043
16,108,69500
13,108,18691
19,239,30089
239,19,29536
26,31,604
79,6,189141
20,58,22788
58,47,6192
35,13,14175
16,83,20054
108,16,67406
47,58,6910
83,16,19934
61,0,64589
0,61,65106
16,55,46749
55,16,49726
13,83,386
83,19,111
19,83,112
217,16,33899
91,19,1344
83,13,575
151,6,135165
6,151,136852
16,217,33304
26,79,61436
21,11,146594
116,4,35554
33,108,29897
3,61,73349
10,146,100
11,184,2415
11,21,150613
4,116,34339
40,11,97226
50,10,21329
61,3,77474
136,3,33271
11,151,44739
184,11,2648
3,43,92330
153,21,157
3,136,32401
1,68,48534
1,30,97930
68,1,48340
77,32,8
17,176,751
27,95,52
13,105,210
176,17,710
60,80,58
64,44,71
124,7,173849
35,37,78
40,144,83
54,67,206
80,7,70363
21,19,251019
91,7,2151
17,136,2060
64,15,55034
136,2,25288
2,64,112315
37,67,271
181,15,87336
40,69,106
56,2,115912
2,136,25088
40,32,16960
76,37,249
66,53,954
40,240,780
7,10,179959
184,32,131
64,72,136
41,44,286
97,67,140
40,45,140
83,67,141
143,7,141
17,304,143
59,240,144
40,99,144
25,125,146
91,144,147
66,125,148
92,80,149
136,8,149
4,76,8149
53,103,151
43,25,40003
45,240,152
40,67,313
91,206,153
42,297,154
136,17,1574
92,184,155
38,240,155
5,21,52432
13,80,505
129,83,157
66,2,113683
21,304,158
9,297,158
43,44,158
91,80,159
51,110,160
65,62,161
25,76,13061
54,2,67124
74,15,30386
51,144,164
63,240,164
17,80,2310
35,2,204684
91,67,165
53,297,165
2,52,107069
24,304,165
108,41,165
24,240,165
43,56,165
46,240,166
14,240,167
19,80,167
64,2,106836
7,181,5689
2,397,344
41,32,81650
63,297,168
87,62,169
2,72,44552
38,144,169
66,67,169
136,206,169
181,7,7479
8,186,169
76,104,170
87,80,170
83,2,126002
42,40,170
77,56,170
96,104,172
12,104,172
2,51,97923
16,59,37194
112,24,29625
29,21,178405
35,51,270384
73,28,58745
28,12,76408
42,87,13180
34,21,106043
25,32,143076
29,87,47634
64,28,65830
75,22,44030
27,73,66091
94,29,43442
24,42,78842
29,144,109249
34,40,22214
94,27,71643
24,112,33355
34,57,30171
27,87,82350
144,25,21126
34,42,84780
92,8,124226
83,35,47405
21,56,65734
28,73,62159
28,66,57202
25,107,15243
34,50,37823
27,94,70633
29,110,128269
66,28,55194
28,70,118636
73,27,63669
34,32,139949
87,42,13768
82,28,64327
37,28,120801
35,83,46050
65,43,297
28,90,39980
75,5,38750
1,78,121666
28,44,79547
87,1,31108
5,75,37406
79,21,160052
68,35,8465
56,21,62603
57,29,36056
56,26,77086
35,114,18611
87,29,49270
59,51,38648
30,78,107210
6,90,43034
75,8,63373
36,21,155868
28,111,60907
28,31,62872
78,34,63770
9,28,69429
41,27,42433
72,29,21342
27,51,27719
34,78,65143
68,8,71789
5,71,109996
72,45,40467
112,34,96415
76,24,48868
50,72,15139
34,59,79302
4,75,251374
49,34,7032
8,30,232246
32,53,42651
65,6,184014
25,57,22586
74,27,47488
32,41,83272
21,34,104886
30,35,134392
27,74,47938
96,28,30602
39,32,2243
34,22,86035
34,55,6958
17,29,165977
29,74,41559
38,32,11637
28,17,214760
72,34,32485
1,107,4339
60,28,170162
115,52,68428
36,22,15500
29,82,86642
55,28,53839
90,6,41870
35,25,55601
34,107,59826
29,94,44282
32,26,116012
92,28,53376
21,29,171011
22,34,86019
34,17,125576
28,42,221529
57,28,62426
107,29,74401
24,79,177459
78,35,159426
78,28,43435
26,56,73725
30,8,243433
29,60,41986
28,94,7841
40,34,21671
32,40,15752
39,83,63825
24,76,47098
5,110,40503
115,27,33968
28,82,58611
85,1,14476
9,156,22438
27,139,10489
103,101,5749
139,27,10658
89,132,5478
88,72,5624
101,117,8714
100,28,10465
101,60,4172
72,88,5181
191,19,2588
101,103,5859
27,84,14668
359,84,9859
121,134,113
28,88,11576
45,85,116
28,100,10076
19,191,2444
52,101,194
138,52,124
101,89,483
5,147,11606
135,101,143
121,84,26503
13,88,15705
60,101,4421
191,94,39439
88,11,17452
117,101,8419
84,359,10184
94,191,39151
147,5,11793
84,90,9752
263,72,158
84,73,160
117,60,161
86,138,161
175,5,11752
88,13,15363
132,89,5530
19,145,3313
19,84,170
84,121,26541
84,72,205
79,89,176
138,53,177
41,10,10194
96,1,12212
128,1,70935
19,158,581
19,85,45669
99,6,5857
19,96,874
6,133,1846
86,41,8927
152,0,44935
0,115,26857
152,7,15147
7,152,14709
99,5,2794
115,37,4148
6,103,1510
19,204,8491
5,187,2260
6,158,6851
26,152,35406
19,90,3489
152,19,34622
41,60,4620
92,6,1817
133,1,6274
152,26,35663
117,5,34481
81,6,5793
95,6,944
0,152,44019
76,74,6222
463,6,4583
6,95,1251
6,132,3909
0,204,8610
26,96,7058
188,1,9666
1,79,7277
138,13,116
115,41,19011
188,6,5798
204,26,13598
73,115,8837
96,26,7126
132,6,4222
6,204,25525
7,5,364065
88,6,4396
115,73,8580
76,13,10237
76,4,8237
1,158,13970
6,188,5262
1,188,9613
26,204,14512
2,28,36427
55,0,143971
117,6,1951
90,1,8879
76,134,167
5,191,12455
158,6,6380
79,1,6560
6,96,17481
103,6,1056
41,152,15227
41,115,19793
9,144,170
46,73,31399
17,8,1366
190,73,169
73,190,112
170,73,711
54,73,56358
0,130,11793
217,6,62529
73,46,33322
56,73,261
6,217,62213
73,170,573
73,56,235
8,17,1548
17,43,1733
5,7,367536
202,26,4738
263,73,1780
6,108,46169
73,13,62609
26,202,5217
190,6,15988
66,19,77922
6,190,15457
43,73,123
43,130,11347
43,17,2183
39,23,19310
46,52,141
73,202,28444
23,39,18266
19,181,41904
181,19,42421
6,170,15848
43,48,339
17,4,3110
13,73,60190
129,19,160
73,263,1790
4,17,3061
202,73,29261
7,202,169
2,203,13759
46,87,174
19,175,175
202,48,176
27,99,25
121,94,1226
338,98,11600
187,5,2392
34,103,2162
338,101,4106
159,86,41
28,152,6683
226,98,8995
5,356,11510
5,126,4115
152,28,6841
90,101,5559
188,26,436
34,123,741
26,188,384
257,5,13258
94,121,1212
96,15,973
73,1,2652
119,6,2662
72,89,713
90,72,81
89,101,672
90,15,3224
211,36,3386
155,98,16618
94,163,2801
195,74,13015
14,141,111
159,204,112
72,195,14556
94,72,114
96,6,18087
142,5,15637
73,147,4141
48,299,122
136,5,13890
168,5,13665
147,73,4063
25,257,128
140,91,129
74,195,12756
137,40,3551
19,152,34200
5,150,13053
40,137,3452
22,117,4085
150,5,13320
11,338,137
123,4,11735
5,84,3155
42,101,6055
94,5,13349
76,195,142
89,216,1778
25,101,2811
98,155,16420
247,72,147
98,162,6144
195,72,14887
5,257,13164
37,101,8547
27,101,15809
76,6,40489
14,94,11404
43,54,89376
209,5,12685
338,81,157
356,5,11797
88,188,158
101,73,160
39,156,3484
5,168,13722
101,37,8817
101,90,5694
14,95,163
5,94,13516
76,49,167
101,46,169
94,14,11577
5,209,12150
162,98,5726
88,180,170
24,233,171
76,52,171
206,52,171
101,27,16140
266,72,173
13,84,174
101,42,6324
7,100,133132
183,80,175
43,141,175
49,224,176
5,136,13405
152,6,103221
46,101,177
76,25,12597
0,55,140088
6,152,104453
62,98,178
5,213,178
261,8,179
204,37,2401
249,84,182
98,338,11416
98,226,8352
101,338,4259
168,4,185
19,101,186
163,94,3103
215,5,3786
149,41,32061
124,6,5197
27,149,14684
6,124,4954
149,27,14938
149,52,33392
72,149,19050
41,149,31847
149,72,19476
19,149,36187
5,215,3574
96,2,9229
150,7,17950
108,3,6417
7,150,18401
10,69,134
99,110,142
7,59,509
48,80,319
2,96,10093
7,35,35521
5,88,16203
13,240,161
10,80,353
7,77,707
31,80,166
9,80,340
22,88,349
48,67,173
22,144,177
5,104,366
1,104,179
22,125,179
77,270,181
105,7,370
23,77,373
1,297,182
48,165,182
8,53,182
23,59,379
8,7,388034
83,69,185
14,297,185
55,297,185
13,103,185
43,125,185
2,381,187
59,27,187
1,240,189
43,36,189
74,6,190
36,209,190
44,93,190
8,85,190
7,22,184048
13,69,168
58,218,169
4,270,175
58,76,176
6,77,185
58,67,185
4,72,189
21,59,190
8,57,589
47,98,193
23,83,195
16,63,31536
16,151,72957
151,16,74164
63,16,28480
51,16,56314
16,51,65001
0,30,81695
1,47,85277
47,1,82059
11,82,91
73,41,121
6,118,6201
118,6,5824
204,19,8157
47,2,140279
75,1,46854
1,75,47589
68,3,14880
3,68,13813
145,7,25673
30,67,281
132,175,5
327,20,7
310,158,15
235,2,42219
3,251,27852
2,235,45193
2,100,36929
3,273,9114
21,120,57563
265,7,8818
21,111,53558
95,7,71868
229,0,67
0,229,69
7,265,9730
11,140,11373
140,11,9954
72,56,140
48,29,17057
30,0,82350
125,6,48
45,20,3146
408,433,14
423,389,1
447,246,11
455,194,122
194,455,96
450,450,12
453,62,58
62,453,64
456,423,11
421,3,272
92,142,10
2,269,36763
138,33,3669
33,170,1454
121,33,243
354,33,43
3,424,2863
269,2,36907
33,73,9231
2,279,38357
33,121,253
121,12,171
330,92,66
12,121,200
156,422,78
208,8,23590
8,208,22852
361,144,80
12,225,83
1,358,8397
325,1,20014
238,104,181
167,92,180
59,187,88
90,111,88
33,87,90
80,397,184
358,1,8677
1,221,15675
162,113,96
117,311,100
2,304,21941
157,8,25201
182,3,13714
2,300,26769
138,7,52629
176,8,4141
168,2,38641
111,21,52673
8,157,26598
166,23,618
7,199,73150
199,7,74283
2,168,39146
198,8,52201
7,119,43677
8,198,55369
203,2,13819
0,161,4042
187,74,1
3,219,2556
220,10,37817
1,231,18596
219,3,3340
150,11,780
56,12,41392
126,20,44101
231,1,18957
11,150,722
83,175,127
201,1,30230
66,92,269
10,345,80
125,21,39861
23,193,43
3,192,3380
9,184,1895
167,10,41889
170,21,14442
128,344,67
21,214,13385
62,21,58785
272,12,5443
141,21,17683
99,13,219
25,166,77
214,21,14516
23,100,9525
33,214,8211
100,23,8736
15,100,9507
193,23,92
121,1,95
81,15,7908
214,23,527
61,83,3909
87,23,9591
12,136,1401
2,258,27745
184,9,2018
2,174,31481
1,121,120
23,214,701
12,150,744
166,25,126
85,15,2017
136,12,1529
33,91,1585
165,7,37806
231,136,139
2,209,58279
1,254,37106
12,83,16406
22,35,601093
254,1,37591
146,17,974
150,12,717
146,7,40875
62,397,147
100,15,9679
32,311,149
141,2,46250
164,2,5018
2,164,5691
2,141,46651
72,57,67
5,72,97
115,70,33
70,115,41
79,70,72
120,57,1324
57,120,1250
54,66,2164
66,54,2135
41,67,212
99,4,159
140,12,10668
12,40,156829
33,184,1540
184,33,1338
109,21,20372
2,108,4541
21,109,22579
150,2,47368
182,240,209
108,2,4126
2,137,45303
108,37,247
107,42,4847
28,107,7185
25,50,33619
34,92,958
48,25,5011
121,6,1469
6,236,1257
6,251,1040
19,236,1372
236,19,1361
51,106,31328
251,6,1037
236,6,1551
223,18,117
99,10,210
57,25,21838
176,11,4542
156,31,8249
94,67,8170
31,156,8172
204,89,15140
121,73,3033
101,100,29743
117,98,44370
165,94,3279
88,94,11662
204,74,2772
121,34,2688
34,121,2820
42,84,2390
89,204,15047
123,94,7187
94,165,3215
84,168,12122
175,98,2914
81,34,9759
89,64,10270
95,89,5806
60,94,4342
67,94,8413
143,5,14156
226,84,2889
74,204,2895
5,143,14213
19,121,15140
94,123,7037
49,84,48321
89,263,15444
84,42,1976
211,19,32762
121,19,15654
146,84,19401
70,94,12573
89,95,6070
98,49,15563
49,98,15352
19,211,32121
80,84,14685
94,70,12340
64,89,10184
113,101,16453
98,175,2874
4,128,39575
100,101,30130
89,70,14820
101,191,23550
163,5,16954
100,19,70386
70,89,14640
5,163,17400
84,188,14381
84,80,14648
5,156,12933
128,4,37414
89,138,41835
211,89,29168
84,146,19077
94,60,4422
183,40,17846
98,105,15490
168,84,12203
101,146,22254
146,101,21665
84,226,2747
156,5,13488
101,113,17060
188,84,14519
84,49,47560
138,89,41269
21,43,48016
40,3,272780
11,63,423
63,11,390
1,162,16632
11,47,11249
47,11,11857
40,80,226
25,43,39798
3,297,326
34,112,91153
87,34,43580
60,21,43530
32,34,142058
8,75,61397
90,28,37590
41,28,142003
44,32,46325
66,101,2976
101,66,2729
85,73,9316
101,233,4121
233,101,4193
5,133,5674
1,439,6016
439,1,5999
54,43,84141
41,96,7157
152,41,14875
133,5,6500
84,25,9577
128,5,22023
5,128,21993
25,84,9749
26,32,116265
158,19,828
25,117,9871
37,204,2282
72,101,547
74,159,3730
74,191,4212
159,74,3691
159,13,5137
156,39,3458
73,191,2825
117,25,10206
25,183,13421
81,94,2269
14,108,2305
101,48,17079
191,74,4179
13,159,5250
100,94,3006
94,100,2809
48,101,16606
101,25,2729
191,73,2932
94,192,2878
159,53,8263
101,14,21807
192,94,2905
14,101,21986
74,48,11373
94,81,2251
53,159,8550
195,94,11533
48,74,11710
45,57,3717
72,76,21344
94,195,11387
76,72,21241
5,220,9884
220,5,10086
39,157,172
51,220,11211
220,51,11771
51,142,19043
142,51,18974
55,7,29321
59,7,321
7,55,28455
5,125,370
21,77,359
140,0,25374
424,3,3861
187,327,3
154,209,5
3,186,48197
3,252,27507
239,23,8
348,1,15253
225,12,81
1,348,15231
251,3,29282
273,3,10376
182,8,1138
100,2,36428
194,21,16852
21,243,12112
21,194,16483
14,57,23002
68,2,522
317,337,1
3,386,5284
12,288,3185
265,33,2410
284,92,70
167,8,49522
8,167,49866
33,259,1581
99,76,120
100,33,2170
33,100,1709
186,33,2438
12,94,4219
259,33,2301
140,8,5561
2,272,7915
8,140,4005
8,174,4388
272,2,9064
180,7,54695
0,109,143657
161,0,4281
1,201,30336
219,1,16960
15,103,10163
9,177,18276
177,9,17712
61,244,11500
22,136,2176
7,117,189
136,22,2274
244,61,11696
147,23,13489
12,91,7382
2,177,35433
91,12,7790
2,228,14530
2,166,22895
166,2,24863
74,36,1187
86,5,3740
57,5,250
5,57,291
12,140,8817
140,2,41006
2,140,37714
14,83,48551
20,46,342
46,20,350
54,32,385
55,34,6208
8,95,922
111,41,11322
130,43,10034
41,111,11312
12,184,6569
3,137,6897
137,3,7109
98,48,356
48,98,444
94,103,17341
100,89,53263
5,245,54797
191,72,12261
39,137,2750
39,136,2108
170,84,2078
72,191,12163
84,170,2108
137,39,2747
88,89,50827
136,39,2004
103,94,17262
94,48,6196
98,136,7511
136,98,7913
48,94,6294
84,100,58442
100,84,58845
75,31,19943
0,184,11916
4,57,14465
7,31,40381
31,7,41738
19,170,388
52,45,3535
76,53,2050
23,151,2183
45,73,3736
73,45,3455
183,25,14005
88,14,6627
80,72,3799
72,80,3756
13,94,5108
94,13,5199
0,182,14581
182,0,14355
0,140,28980
2,68,678
7,30,714
30,7,776
6,30,23243
315,92,9
186,3,47573
11,162,4604
120,7,52882
2,210,38028
164,21,540
162,11,4197
118,15,1251
16,140,3030
16,182,8528
140,16,3925
182,15,10333
182,16,9134
288,12,3179
2,303,23619
8,215,9608
215,8,9455
23,236,3770
2,313,21990
3,172,8312
2,309,21644
174,8,4458
7,301,24905
3,133,852
2,260,33883
8,161,4162
8,143,6394
8,177,53213
20,231,36605
399,10,4357
10,399,4363
10,136,7238
15,95,8645
109,17,11424
17,109,12671
13,166,184
190,7,58796
184,10,617
176,12,10335
15,118,1248
95,15,9378
9,220,17882
231,20,37010
7,190,58511
103,15,11063
117,7,276
23,109,32944
228,2,14759
180,2,229
128,8,31819
2,180,248
57,8,400
14,142,24666
41,170,5539
170,41,6038
45,109,8161
22,155,3654
138,74,2634
183,31,3678
48,109,9154
5,134,46777
134,5,48217
74,138,2614
155,22,3659
31,183,3634
113,84,39864
84,113,39648
57,4,14045
7,9,151536
163,19,6932
113,19,8088
103,19,8691
84,165,3311
165,84,3381
19,138,11201
19,103,8896
28,101,10847
101,28,10896
119,4,3621
132,4,2749
134,4,3895
95,4,3597
4,95,3459
4,134,3785
64,101,527
101,64,614
101,86,5801
86,101,6089
88,73,1988
73,88,1835
119,72,10259
101,247,2928
72,119,10792
81,72,12759
266,73,2119
163,72,8435
73,266,2037
81,22,13008
72,163,8940
83,81,3990
146,72,12877
11,81,9355
113,72,13156
72,81,12676
156,22,3631
72,146,13714
22,156,3603
72,159,22411
19,81,11909
170,72,12466
159,72,22164
72,170,12259
247,101,2950
367,5,5074
51,126,17492
215,51,19649
51,215,19443
126,51,18208
0,63,707
63,0,757
30,6,23833
2,187,51050
3,237,27833
103,11,906
210,2,43028
17,121,145
18,34,2104
433,408,2282
410,410,688
351,386,569
370,320,404
260,2,34372
326,329,480
320,370,562
306,328,642
328,306,614
309,2,24189
303,2,23784
313,2,22117
277,61,217
220,9,19137
8,126,35099
76,15,7952
61,25,11263
9,231,19735
231,9,19538
8,150,5982
150,8,6183
142,14,26003
109,100,9520
100,109,9697
74,70,5412
249,101,15662
93,19,10159
138,19,11648
101,249,16132
204,101,13504
19,76,6439
101,204,13718
76,19,6461
14,127,19334
127,14,18724
54,5,24143
31,76,9366
76,31,9527
19,159,3260
229,41,3154
147,72,12948
206,72,7119
81,31,9862
139,72,9602
72,139,9759
41,229,3294
72,206,6932
88,34,11689
6,378,604
378,6,626
0,91,65189
237,3,29266
63,156,137
156,63,143
350,16,7961
16,350,8041
184,19,2017
423,423,784
5,418,599
418,5,726
386,351,1212
386,337,3315
2,225,39487
225,2,43284
1,94,371
94,1,410
23,162,4081
214,7,46890
162,23,4994
7,214,46839
126,8,34768
7,256,60292
256,7,59237
80,86,513
64,5,2200
83,126,650
126,83,660
109,89,8429
109,49,10174
89,109,8705
49,109,10367
19,184,1826
83,45,1623
19,117,6083
45,83,1770
117,19,6561
88,5,15886
101,76,37418
76,101,36496
263,101,22742
163,101,21377
101,263,22500
101,163,21694
88,101,21664
101,88,21970
206,101,24963
101,206,25245
170,101,13020
101,170,12953
229,8,3274
40,98,11771
1,139,25409
200,98,7419
139,1,26003
139,101,19193
101,159,37732
101,139,18951
98,200,6967
8,229,3390
159,101,37188
117,40,14047
26,121,639
121,26,675
19,124,882
1,422,757
422,1,896
344,1,2429
1,344,2449
120,5,2193
83,155,11370
155,83,11738
19,88,43756
2,184,12866
184,2,15277
138,72,15212
19,247,19183
247,19,19421
86,19,15214
5,254,2600
254,5,2898
158,41,4358
98,106,15174
158,5,3814
168,98,8163
41,158,4932
63,157,241
157,63,270
128,63,1463
63,128,1418
126,63,1702
161,3,34845
54,48,3713
13,184,2306
184,13,2166
382,8,4191
442,470,1433
470,442,1303
8,382,4134
339,1,3599
1,339,4184
0,214,23946
214,0,24698
54,170,418
170,54,405
149,74,10555
74,149,10599
4,155,14298
74,170,12530
143,98,19824
213,8,4108
213,41,4552
158,8,4643
72,86,9768
41,213,4888
8,213,4593
8,158,4645
86,72,10008
98,81,23467
98,143,19774
98,139,26401
89,81,27566
149,19,36006
52,149,34521
63,198,818
18,255,291
11,108,37995
23,265,9956
92,4,13679
166,15,598
149,73,15512
73,149,15349
108,11,31982
114,35,17810
101,224,2774
224,101,3073
63,215,403
215,63,337
71,173,20962
18,40,11692
311,375,1768
265,23,10507
176,10,1451
25,83,7405
61,173,19953
9,167,27165
167,9,27001
202,41,5786
41,202,5387
0,83,14328
83,0,14572
98,76,28528
442,25,1122
375,311,1641
18,328,11607
3,317,5438
10,219,7878
219,10,8390
10,176,1336
83,25,7257
3,166,629
166,3,788
138,101,28341
101,138,29313
52,1,1337
106,63,2129
55,63,2352
63,106,2221
142,63,1948
63,142,2032
63,71,2777
173,71,21468
83,173,10697
41,99,12042
471,32,1915
25,442,1107
403,1,8546
1,403,8237
343,1,3686
14,329,9503
329,14,8437
1,343,4386
18,320,8690
227,3,17118
328,18,11008
320,18,9336
22,184,1998
167,31,16118
173,83,10038
184,22,2146
99,41,11956
47,0,2806
0,47,2883
343,12,12447
187,2,51201
54,10,5962
32,471,1807
373,368,109
424,351,1970
351,424,2804
368,373,372
40,157,21956
157,40,22244
337,351,222
351,337,378
26,149,29064
149,26,29745
62,475,441
475,62,486
62,464,674
464,62,715
2,161,42018
22,126,15684
15,67,12917
40,173,26378
161,2,41127
173,40,26569
22,167,14229
67,15,13027
77,173,5644
173,22,21162
173,77,5745
89,76,46794
76,89,46817
30,13,45200
13,30,45466
333,20,6093
20,333,5569
385,340,4000
3,471,2364
20,422,6127
422,20,6424
1,375,9372
318,307,1089
307,318,2042
336,311,492
113,13,9458
330,1,9478
319,3,7226
340,1,9492
3,319,7167
466,2,2526
471,3,2478
428,402,4115
380,419,3331
3,360,2851
1,330,10723
311,336,611
105,9,18940
9,105,18413
2,466,1804
437,8,1988
1,380,7829
2,280,34359
330,3,9830
27,492,1082
492,27,1223
1,399,2907
399,1,3080
8,437,1847
3,428,4760
419,1,4331
1,419,4170
419,380,3305
337,386,3774
380,1,7875
3,330,9313
67,17,26693
4,102,2333
385,1,6575
402,3,7286
317,3,10156
12,361,9469
431,14,2104
14,431,1753
431,3,4773
3,431,4723
3,358,6167
399,4,1912
4,399,1908
95,21,17549
1,374,5803
374,2,5972
374,1,5777
2,374,5546
358,3,5732
5,155,94325
340,385,7082
1,340,13950
2,163,39551
23,274,9770
274,23,12678
160,23,12704
185,2,30866
194,11,12161
287,9,33573
354,376,4313
16,467,1238
32,359,1635
467,16,1307
415,273,3299
80,17,1269
184,4,3528
95,17,1327
12,109,4463
157,2,21328
2,185,32053
12,182,7360
182,12,7624
182,11,9956
11,182,10247
7,38,9519
359,32,1757
14,320,11575
1,317,12008
162,33,5002
2,188,38887
188,2,37108
9,287,32550
212,2,20473
2,221,23818
415,33,3549
259,3,24234
18,237,13893
165,1,13915
1,165,13893
3,354,9275
354,3,9506
376,33,3914
333,1,11764
3,259,24573
2,212,19846
